Project Name,Project ID,Team Name,Team ID
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,DA Logistics - Modernization,4951afea-48df-4ab3-acb0-f3be534b821d
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,EDI,5619357d-7b87-488e-bd6e-bc683ebd7565
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Misshipment Claims Processing,cb9c9c68-173d-42ca-a0ed-206882455350
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Mule Decom - CamelK,088b0d36-0e3c-42ce-9d13-ac96cce1b0d0
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Engineering - Back-End Services Guild,9226d568-2b21-4d2c-9ac0-affc6c95a0cb
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Federal Alcohol Records,a2ec7450-6d84-40ea-953a-a9da438a7181
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,naz-oneportal,aade1995-f95a-478d-a68d-302bc179ff29
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,DataDog,a8faf1b5-81f1-418b-aee7-52b02f50ccbb
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Contractor 90 Day Expiration,6e080eb8-630f-46a1-905b-f55a35bd2e69
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,NAZ_TECH-MICS Readers,7a91e7d0-0830-4422-9930-2f382c25b0ae
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Variable Pay System for WOD - Kraken,3612ce00-950b-4066-a197-4878636a81bc
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Click People Portal 2.0,15160b94-7679-4338-977c-537575b68e13
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Frontend Engineering - Web,f343d6dd-9029-4d2e-8e23-d55778a9ba35
naz_tech,b3f18885-4b1c-4ef2-945e-9386deb96643,Firecall,0116ea82-cd8c-4ab4-915b-42ab64803236
